0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
85328,經濟所,ECON7153, , 賽局實證分析,  ,2,323 M3720,半年,選修,黃景沂,2,"[18, 19]",25(含開放臺大系統人數:4),"限碩士班以上 或 限博士班,本校修課人數上限：21人", , ,加入,"{'二': ['3', '4']}"
78419,經濟所,ECON7150, , 總體經濟時間序列分析,  ,3,323 M6270,半年,選修,何泰寬,3,"[32, 33, 34]",20,"限碩士班以上 或 限博士班,本校修課人數上限：20人", , ,加入,"{'三': ['2', '3', '4']}"
85244,經濟所,ECON7903, , 基礎數量方法,  ,1,323 M7100,半年,必修,駱明慶,1,[],30,"限碩士在職專班生,本校修課人數上限：30人",暑假課程，請詢問系辦。, ,加入,{}
83040,經濟所,ECON7913, , 經濟實證與預測一,  ,2,323 M7110,半年,必修,駱明慶,1,"[71, 72, 73]",35,"限碩士在職專班生,本校修課人數上限：35人",實習課：五A。, ,加入,"{'五': ['A', 'B', 'C']}"
76808,經濟所,ECON7901, , 基礎個體經濟學,  ,1,323 M7200,半年,必修,張清溪,1,[],30,"限碩士在職專班生,本校修課人數上限：30人",暑假課程，請詢問系辦。, ,加入,{}
12226,經濟所,ECON7911, , 價格分析一,  ,2,323 M7210,半年,必修,張清溪,1,"[78, 79, 80]",35,"限碩士在職專班生,本校修課人數上限：35人",實習課：六5。, ,加入,"{'六': ['3', '4', '5']}"
36581,經濟所,ECON7902, , 基礎總體經濟學,  ,1,323 M7300,半年,必修,謝德宗,1,[],30,"限碩士在職專班生,本校修課人數上限：30人",暑假課程，請詢問系辦。,  ,加入,{}
62936,經濟所,ECON7912, , 所得與就業理論一,  ,2,323 M7310,半年,必修,毛慶生,1,"[82, 83, 84]",35,"限碩士在職專班生,本校修課人數上限：35人",實習課：六6。,  ,加入,"{'六': ['7', '8', '9']}"
11657,經濟所,ECON7214, , 金融市場專題,  ,3,323EM7640,半年,選修,王建強,1,"[21, 22, 23]",20,"限碩士班以上 或 限博士班,本校修課人數上限：20人",本課程以英語授課。本課程英文化程度說明, ,加入,"{'二': ['6', '7', '8']}"
42441,經濟所,ECON7933, , 經濟實證與預測三,  ,2,323 M7710,半年,必修,張勝凱,1,"[71, 72, 73]",30,"限碩士在職專班生,本校修課人數上限：30人",實習課：五A。, ,加入,"{'五': ['A', 'B', 'C']}"
88488,經濟所,ECON7931, , 價格分析三,  ,2,323 M7720,半年,必修,李顯峰,1,"[78, 79]",30,"限碩士在職專班生,本校修課人數上限：30人",實習課：五@。,  ,加入,"{'六': ['3', '4']}"
70164,經濟所,ECON7932, , 所得與就業理論三,  ,2,323 M7730,半年,必修,陳旭昇,1,"[82, 83, 84]",30,"限碩士在職專班生,本校修課人數上限：30人",實習課：六7,  ,加入,"{'六': ['7', '8', '9']}"
72766,經濟所,ECON7927, , 教育經濟學,  ,2,323 M7770,半年,選修,駱明慶,1,[],30,"限碩士在職專班生,本校修課人數上限：30人", , ,加入,{}
81918,經濟系,ECON5159, , 臺灣經濟史,  ,3,323 U0030,半年,選修,葉淑貞,1,"[22, 23, 24]",30(含開放臺大系統人數:4),"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：26人", , ,加入,"{'二': ['7', '8', '9']}"
41913,經濟所,ECON5111, , 頤賢講座-臺灣政經社問題與對策,  ,2,323 U0110,半年,選修,林惠玲,2,"[53, 54]",150,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：150人",上課地點：社科院國際會議廳。, ,加入,"{'四': ['8', '9']}"
15236, ,ECON5091, , 經濟學英文寫作基礎,  ,3,323 U0310,半年,選修,李維晏,2,"[6, 7, 8]",20,本校修課人數上限：20人,基本能力課程。, ,加入,"{'一': ['6', '7', '8']}"
53523,經濟所,ECON5166, , 資料科學與社會研究,  ,3,323 U1250,半年,選修,林明仁,3,"[2, 3, 4]",60,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：60人",與謝吉隆合授, ,加入,"{'一': ['2', '3', '4']}"
36627,經濟所,ECON5020, , 經濟成長理論一,  ,3,323 U1310,半年,選修,陳明郎,2,"[62, 63, 64]",50(含開放臺大系統人數:4),"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：46人",限修過總體經濟學。,  ,加入,"{'五': ['2', '3', '4']}"
36315,經濟系,ECON5148, , 金融與產業實務課程一,  ,2,323 U1560,半年,選修,林明仁,2,"[51, 52]",100,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：100人", , ,加入,"{'四': ['6', '7']}"
55316,經濟所,ECON5088, , 高等統計推論一,  ,3,323 U1950,半年,選修,江金倉,3,"[5, 53, 54]",20,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：20人",上課資訊依課號MATH7603訊息為主。限選修ECON課號，方可認定為經濟系選修課。, ,加入,"{'一': ['5'], '四': ['8', '9']}"
38716,經濟系,ECON5129, , 分析導論一,  ,5,323 U2030,半年,選修,王振男,3,"[17, 18, 19, 48, 49]",20,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：20人",上課資訊依課號MATH2213訊息為主。限選修ECON課號，方可認定為經濟系選修課。, ,加入,"{'二': ['2', '3', '4'], '四': ['3', '4']}"
17283,經濟系,ECON5132, , 線性代數一,  ,4,323 U2050,半年,選修,余正道,3,"[33, 34, 63, 64]",20,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：20人",上課資訊依課號MATH1103訊息為主。限選修ECON課號，方可認定為經濟系選修課。, ,加入,"{'三': ['3', '4'], '五': ['3', '4']}"
21353,經濟所,ECON5127, , 產業組織導論,  ,3,323EU2260,半年,選修,朱建達,3,"[47, 48, 49]",30,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：30人",本課程以英語授課。本課程英文化程度說明, ,加入,"{'四': ['2', '3', '4']}"
25258,經濟系,ECON5160, , 產業組織和產業政策,  ,3,323 U2290,半年,選修,鄭秀玲,2,"[36, 37, 38]",30,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：30人", , ,加入,"{'三': ['6', '7', '8']}"
61890,經濟所,ECON5050, , 金融市場與衍生性商品,  ,3,323EU6930,半年,選修,吳儀玲,3,"[47, 48, 49]",140,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：140人",本課程以英語授課。本課程英文化程度說明, ,加入,"{'四': ['2', '3', '4']}"
83549,經濟系,ECON5158, , 進階公司理財,  ,2,323EU6950,半年,選修,吳儀玲,1,"[3, 4]",20,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：20人",本課程以英語授課。本課程英文化程度說明, ,加入,"{'一': ['3', '4']}"
48618,經濟所,ECON5058, , 法律經濟學概論,  ,2,323 U7170,半年,選修,陳恭平,1,"[6, 7]",50(含開放臺大系統人數:10),"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：40人", , ,加入,"{'一': ['6', '7']}"
49321,經濟系,ECON5100, , 經濟數學,  ,3,323 U7500,半年,選修,周建富,3,"[37, 38, 39]",68,"限學士班二年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：68人", , ,加入,"{'三': ['7', '8', '9']}"
73537,經濟系,ECON5128, , 實驗經濟學專題,  ,2,323 U8140,半年,選修,陳儀,3,"[48, 49]",36,"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：36人", , ,加入,"{'四': ['3', '4']}"
43698,經濟系,ECON5170, , 微課程-眼動實驗經濟學專題,  ,1,323EU8170,半年,選修,王道一,2,[],32(含開放臺大系統人數:4),"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：28人,外系人數限制：15人","本課程以英語授課。密集課程。上課8/12-16,PM14:00-17:00。與蕭惠文,陳萬師老師合開。社科研609教室。本課程英文化程度說明", ,加入,{}
84150,經濟所,ECON5171, , 微課程-賽局理論專題,  ,1,323EU8180,半年,選修,王道一,2,[],32(含開放臺大系統人數:4),"限學士班三年級以上 或 限碩士班以上 或 限博士班,本校修課人數上限：28人,外系人數限制：15人","本課程以英語授課。密集課程。上課時間12/16-20,789節。建議先修：個論一,賽局論,或賽局與訊息。與胡台威老師合開。本課程英文化程度說明", ,加入,{}
39572,社會所,Soc8999, , 博士論文,  ,0,325 D0010,半年,必修, ,1,[],5,本校修課人數上限：5人,欲當學期畢業者，務必選修。,  ,加入,{}
87199,社會所,Soc8036, , 高等質化方法,  ,3,325 D0150,半年,必修,謝國雄,2,"[52, 53, 54]",15(含開放臺大系統人數:2),"限博士班 且 限本系所學生(含輔系、雙修生),本校修課人數上限：13人",上課地點：中研院社會所1027室。,  ,加入,"{'四': ['7', '8', '9']}"
27012,社會所,Soc8035, , 公共議題與社會學專題,  ,3,325 D0530,半年,必修,陳東升,2,"[67, 68, 69]",15,"限博士班 且 限本系所學生(含輔系、雙修生),本校修課人數上限：15人",上課地點：社會系館R422,  ,加入,"{'五': ['7', '8', '9']}"
46674,社會所,Soc7999, , 碩士論文,  ,0,325 M0010,半年,必修, ,1,[],20,本校修課人數上限：20人,欲當學期畢業者，務必選修。,  ,加入,{}
70264,社會所,Soc7014, , 高級社會統計,  ,3,325 M1140,半年,必修,郭貞蘭,2,"[32, 33, 34]",20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人,外系人數限制：3人",研一同學必修。限本系同學修習。, ,加入,"{'三': ['2', '3', '4']}"
46952,社會所,Soc7017, , 經濟社會學專題討論,  ,3,325 M1630,半年,選修,柯志哲,2,"[21, 22, 23]",15(含開放臺大系統人數:2),"限碩士班以上,本校修課人數上限：13人,外系人數限制：2人", , ,加入,"{'二': ['6', '7', '8']}"
95022,社會所,Soc7132, , 社會學理論專題討論,  ,3,325 M4100,半年,選修,孫中興,2,"[22, 23, 24]",15(含開放臺大系統人數:2),"本校修課人數上限：13人,外系人數限制：5人", , ,加入,"{'二': ['7', '8', '9']}"
55262,社會所,Soc7041, , 古典社會學理論,  ,3,325 M4210,半年,必修,劉華真,2,"[17, 18, 19]",15,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：15人",與下學期「當代社會學理論」為二擇一必修。, ,加入,"{'二': ['2', '3', '4']}"
23926,社會所,Soc7085, , 佔領運動專題,  ,3,325 M7410,半年,選修,何明修,2,"[37, 38, 39]",15(含開放臺大系統人數:4),"限碩士班以上,本校修課人數上限：11人,外系人數限制：5人", , ,加入,"{'三': ['7', '8', '9']}"
49290,社會所,Soc7102, , 師生研究討論一,  ,1,325 M7550,半年,必修,郭貞蘭,1,[65],20,"限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人","碩博一必修,每週五12點30分。不計入畢業學分,但與師生二、專題研究合併為三學分可計入畢業學分。", ,加入,{'五': ['5']}
95093,社會所,Soc7024, , 反身性社會學專題討論,  ,3,325 M7790,半年,選修,賴曉黎,2,"[68, 69, 70]",15,本校修課人數上限：15人, , ,加入,"{'五': ['8', '9', '10']}"
69526,臺灣研究學程,Soc5029, , 台灣人口變遷專題,  ,3,325 U0650,半年,選修,薛承泰,2,"[7, 8, 9]",25,"限學士班三年級以上,本校修課人數上限：25人,外系人數限制：10人", , ,加入,"{'一': ['7', '8', '9']}"
76133,創意創業學程,Soc5010, , 都市實驗室專題,  ,3,325 U1170,半年,選修,簡妤儒,2,"[67, 68, 69]",20(含開放臺大系統人數:2),"限學士班三年級以上,本校修課人數上限：18人,外系人數限制：7人",與黃書緯共授, ,加入,"{'五': ['7', '8', '9']}"
76330,人口學程,Soc5048, , 性別與工作,  ,3,325 U5000,半年,選修,郭貞蘭,2,"[62, 63, 64]",25(含開放臺大系統人數:6),"限學士班三年級以上,本校修課人數上限：19人,外系人數限制：8人",[人口學程] 選修領域(二)性別、工作與家庭。, ,加入,"{'五': ['2', '3', '4']}"
11295,社會系,Soc5007, , 社會設計：理論與方法,  ,3,325 U5350,半年,選修,楊振甫, ,"[40, 41, 42]",50,本校修課人數上限：50人,主授教師：楊振甫,  , ,"{'三': ['10', 'A', 'B']}"
18046,社工所,SW8999, , 博士論文,  ,0,330 D0010,半年,必修, ,1,[],5,本校修課人數上限：5人, ,  ,加入,{}
41173,社工所,SW8003, , 社會福利政策分析,  ,3,330 D1500,半年,必修,傅從喜,2,"[17, 18, 19]",5,"限博士班 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人", , ,加入,"{'二': ['2', '3', '4']}"
95023,社工所,SW8006, , 獨立研究,  ,2,330 D1800,半年,選修,古允文,2,[],2,本校修課人數上限：2人,"初選不開放。時地自訂 限本系古允文老師指導之博士生

",  ,加入,{}
95105,社工所,SW8006,2, 獨立研究,  ,2,330 D1800,半年,選修,林萬億,2,[],3,本校修課人數上限：3人,"初選不開放。時地自訂 限本系林萬億老師指導之博士生

",  ,加入,{}
87521,社工所,SW8016, , 社會科學研究方法,  ,3,330 D1900,半年,必修,鄭麗珍,2,"[22, 23, 24]",5,"限博士班 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人", , ,加入,"{'二': ['7', '8', '9']}"
20932,社工所,SW8007, , 社會議題與政策專題討論,  ,3,330 D2210,半年,選修,古允文,2,"[32, 33, 34]",7(含開放臺大系統人數:2),"限博士班,本校修課人數上限：5人,外系人數限制：2人", , ,加入,"{'三': ['2', '3', '4']}"
67815,社工所,SW8019, , 家庭政策與服務,  ,3,330 D2410,半年,選修,林萬億,2,"[77, 78, 79]",8(含開放臺大系統人數:2),"限碩士班以上,本校修課人數上限：6人,外系人數限制：2人",社課地點為社會社工系館422室。, ,加入,"{'六': ['2', '3', '4']}"
16314,社工所,SW7999, , 碩士論文,  ,0,330 M0010,半年,必修, ,1,[],30,本校修課人數上限：30人, ,  ,加入,{}
19598,社工所,SW7001, , 社會工作理論,  ,3,330 M1000,半年,必修,沈瓊桃,2,"[7, 8, 9]",20,"限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人",上課地點於社會社工系館104教室。, ,加入,"{'一': ['7', '8', '9']}"
58861,社工所,SW7052, , 實地工作,  ,3,330 M1060,半年,選修,熊秉荃,2,[],10,"限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：10人",實習課程。, ,加入,{}
95106,社工所,SW7055, , 行為經濟學與社會改革: 社會政策與社會服務之應用,  ,1,330EM1640,半年,選修,汪書華,1,[],10(含開放臺大系統人數:4),本校修課人數上限：6人,本課程以英語授課。時地自訂 全英文課程 密集式上課 請注意配合上課日期本課程英文化程度說明, ,加入,{}
56250,社工所,SW7044, , 照護、住居與社區,  ,3,330 M2520,半年,選修,陳怡伃,2,"[32, 33, 34]",20(含開放臺大系統人數:4),"限碩士班以上,本校修課人數上限：16人,外系人數限制：5人",與黃舒楣共授, ,加入,"{'三': ['2', '3', '4']}"
41197,社工所,SW7054, , 身心靈整合健康專題,  ,3,330EM3670,半年,選修,戴可馨,2,"[22, 23, 24]",10(含開放臺大系統人數:2),"限碩士班以上,本校修課人數上限：8人,外系人數限制：1人",本課程以英語授課。本課程英文化程度說明, ,加入,"{'二': ['7', '8', '9']}"
